面积,直径,周长,形状因子,椭圆宽度,椭圆高度,椭圆方向角,椭圆因子,规则度,总凹陷深度,最大凹陷深度,凹陷数目,凹陷角度,凹陷椭圆夹角,重叠系数1,重叠系数2,平均半径,最大半径,最小半径,半径方差,球形度,eccentricity,elongation,freq_low_fft,freq_high_fft,FFT_Harmon1,FFT_Harmon2,FFT_Harmon3,FFT_Harmon4,FFT_Harmon5,FFT_Harmon6,FFT_Harmon7,FFT_Harmon8,FFT_Harmon9,FFT_Harmon10,FFT_Harmon11,FFT_Harmon12,FFT_Harmon13,FFT_Harmon14,FFT_Harmon15,FFT_Harmon16,FFT_Harmon17,FFT_Harmon18,FFT_Harmon19,FFT_Harmon20,FFT_Harmon21,FFT_Harmon22,FFT_Harmon23,FFT_Harmon24,FFT_Harmon25,FFT_Harmon26,FFT_Harmon27,FFT_Harmon28,FFT_Harmon29,FFT_Harmon30,FFT_Harmon31,平均灰度,灰度方差,灰度标准差,灰度标准误,灰度扭斜度,灰度峰态,平均光密度,光密度方差,光密度标准差,光密度标准误,光密度扭斜度,光密度峰态,积分光密度,边缘梯度,轮廓H1,轮廓H2,轮廓H3,轮廓H4,轮廓H5,轮廓H6,轮廓H7,DNAH1,DNAH2,DNAH3,DNAH4,DNAH5,DNAH6,DNAH7,红色H1,红色H2,红色H3,红色H4,红色H5,红色H6,红色H7,绿色H1,绿色H2,绿色H3,绿色H4,绿色H5,绿色H6,绿色H7,蓝色H1,蓝色H2,蓝色H3,蓝色H4,蓝色H5,蓝色H6,蓝色H7,角度二阶矩,对比度,相关系数,反差矩,熵,小梯度优势,大梯度优势,灰度分布不均匀性,梯度分布不均匀性,灰度熵,梯度熵,惯性,DarkLengthMean,DarkLengthVari,DarkLengthStd,DarkLengthCV,DarkLengthSkewness,DarkLengthKurtosis,DarkDistMean,DarkDistVari,DarkDistStd,DarkDistCV,DarkDistSkewness,DarkDistKurtosis,DarkGreyMean,DarkGreyVari,DarkGreyStd,DarkGreyCV,DarkGreySkewness,DarkGreyKurtosis,DarkODMean,DarkODVari,DarkODStd,DarkODCV,DarkODSkewness,DarkODKurtosis,BrightLengthMean,BrightLengthVari,BrightLengthStd,BrightLengthCV,BrightLengthSkewness,BrightLengthKurtosis,BrightDistMean,BrightDistVari,BrightDistStd,BrightDistCV,BrightDistSkewness,BrightDistKurtosis,BrightGreyMean,BrightGreyVari,BrightGreyStd,BrightGreyCV,BrightGreySkewness,BrightGreyKurtosis,BrightODMean,BrightODVari,BrightODStd,BrightODCV,BrightODSkewness,BrightODKurtosis,DarkReletiveLengthMean,DarkReletiveLengthVari,DarkReletiveLengthStd,DarkReletiveDistMean,DarkReletiveDistVari,DarkReletiveDistStd,BrightReletiveLengthMean,BrightReletiveLengthVari,BrightReletiveLengthStd,BrightReletiveDistMean,BrightReletiveDistVari,BrightReletiveDistStd,DarkArea,DarkIOD,DarkAreaRatio,DarkDNARatio,BrightArea,BrightIOD,BrightAreaRatio,BrightDNARatio,BrightDarkGreyRatio,BrightDarkODRatio,BrightDarkLengthRatio,BrightDarkDistRatio,dnaIndex,归一角度二阶矩,归一对比度,归一相关系数,归一反差矩,归一熵,归一小梯度优势,归一大梯度优势,归一灰度分布不均匀性,归一梯度分布不均匀性,归一灰度熵,归一梯度熵,归一惯性,裸核指数,核红色最大光密度,核绿色最大光密度,核蓝色最大光密度,核黄色最大光密度,核色度平均值,核饱和度平均值,核色度方差,核饱和方差,胞浆红色光密度,胞浆绿色光密度,胞浆红绿光密度比,胞浆平均半径,胞浆最大半径,胞浆最小半径,核浆比,细胞长宽比,核偏心度,胞浆厚度平均值,胞浆厚度最大值,胞浆厚度最小值,斑点系数,归一胞浆厚度,核DAB积分强度,核DAB平均强度,浆DAB平均强度,label
31.3634,6.31927,22.3303,0.790369,5.44494,7.58661,122.832,0.964242,4.70663,1.91014,0.370997,2,-26.5763,149.408,1.08596,0.035556,3.21015,4.1964,2.09053,0.918464,0.498172,1.11544,1.20184,1.07646,0.175361,0.556415,0.333146,0.277134,0.218826,0.200606,0.068533,0.1235,0.190764,0.141143,0.183733,0.098727,0.055755,0.13433,0.098485,0.157756,0.122636,0.100637,0.051379,0.094846,0.07389,0.130029,0.109473,0.097194,0.054105,0.070912,0.037699,0.085683,0.069732,0.064443,0.040001,0.044036,112.059,216.625,14.7182,0.131343,0.218676,-0.592069,0.194839,0.003269,0.057173,0.293439,0.055137,-0.567116,6.36125,0.567361,21.8033,46.8326,2.45773,0.120743,0.057503,0.703499,0.051456,0.00435,2e-06,0,0,0,0,0,0.002357,1e-06,0,0,0,0,0,0.003241,1e-06,0,0,0,0,0,0.004378,2e-06,0,0,0,0,0,0.104718,0.898872,0.555916,0.689828,1.10702,0.026947,143.618,71.1496,34.5669,0.608164,1.05088,31.374,1.19508,0.331592,0.57584,0.481844,2.01219,6.16778,1.39063,0.536308,0.73233,0.526616,-0.036654,-1.15123,98.6337,62.7334,7.92044,0.080302,0.022293,0.064618,0.349796,0.001234,0.035124,0.100413,0.222522,0.068304,0.870698,0.156423,0.395503,0.454237,0.283769,-0.475517,2.03792,1.18616,1.08911,0.534423,0.363164,-1.48496,128.244,71.4559,8.45316,0.065915,0.184353,-0.523049,0.235315,0.000816,0.028574,0.121428,-0.052186,-0.624121,0.213395,0.010573,0.102823,0.248314,0.0171,0.130766,0.155473,0.004987,0.070622,0.363894,0.03782,0.194474,12.9824,4.54119,0.413934,0.713883,11.0543,2.60124,0.352459,0.40892,1.30021,0.67272,0.728571,1.46546,0.792916,0.032377,3.05272,0.164176,0.498633,1.59895,0.009734,206.22,39.2441,117.386,0.857683,0.635341,43.0551,0,0.863323,0.577016,0.407924,0.409894,1.0433,115.476,6.87514,26.2146,0.246743,0.135254,1.82429,31.8081,39.4375,9.68011,0.213745,1.15789,2.45161,26.6418,35.4937,3.94375,1,26.6418,0,0,0,0
23.0084,5.41251,19.5852,0.753752,4.34071,7.13207,0.130092,0.943872,3.72073,1.32054,0.358523,2,36.8855,-36.7554,1.44879,0.604167,2.76176,3.65623,1.07557,1.32527,0.294174,1.14654,1.22863,1.70251,0.264175,0.523385,0.538644,0.078892,0.288832,0.241137,0.009717,0.232349,0.243614,0.129407,0.205626,0.134489,0.038642,0.163846,0.161588,0.154163,0.182992,0.155461,0.067042,0.146714,0.115894,0.104757,0.122152,0.07559,0.051733,0.072094,0.098408,0.071663,0.100297,0.064252,0.010336,0.046584,84.7554,647.049,25.4372,0.300124,0.621151,0.666668,0.273953,0.018316,0.135338,0.49402,0.579311,1.31781,6.47928,0.72125,24.4439,154.408,8.03456,0.386124,-0.661896,-4.75159,0.140824,0.003024,2e-06,0,0,0,0,0,0.001687,1e-06,0,0,0,0,0,0.002336,1e-06,0,0,0,0,0,0.003036,2e-06,0,0,0,0,0,0.075468,1.48296,0.325967,0.631582,1.30344,0.021195,156.173,41.9944,33.3575,0.732844,0.967427,56.676,0.836553,0.361132,0.600943,0.718356,1.69957,3.31848,0.863714,0.387563,0.622546,0.720778,1.39853,1.38726,63.6164,194.684,13.9529,0.219329,-0.634572,0.170909,0.551224,0.012128,0.110125,0.199784,1.35632,2.0996,0.689467,0.194588,0.441121,0.6398,1.41323,1.29452,1.09798,0.762126,0.872999,0.795098,1.37378,0.570269,106.918,461.965,21.4934,0.201027,0.807282,-0.363685,0.321483,0.00693,0.083245,0.258941,-0.536937,-0.777615,0.174402,0.015696,0.125282,0.180064,0.016844,0.129786,0.143738,0.008457,0.091963,0.228902,0.033124,0.182,9.38331,5.17231,0.407821,0.798284,9.38331,3.01657,0.407821,0.465572,1.68066,0.583216,0.824176,1.27123,0.807629,0.027198,4.91514,0.102754,0.45215,1.70595,0.011454,210.184,24.5196,81.2235,0.94996,0.628746,49.3631,0,1.13632,0.925471,0.740363,0.742332,1.11957,150.647,6.97568,22.2387,0.405068,0.238292,1.69988,37.8743,39.4375,18.2847,0.19696,1.09189,1.15686,33.2064,36.2108,13.9824,1,33.2064,0,0,0,0
27.5715,5.92496,20.0922,0.858228,5.54015,6.47663,55.0676,0.975873,4.89165,1.1344,0,0,0,55.0676,1.10651,0.034444,2.99258,3.74309,2.09053,0.500991,0.558504,1.12967,1.12092,0.944041,0.185944,0.330284,0.380848,0.166177,0.24271,0.158051,0.045714,0.134286,0.17494,0.09777,0.147061,0.102784,0.070896,0.121867,0.157281,0.088616,0.138791,0.095337,0.053399,0.117297,0.123733,0.08972,0.105367,0.074754,0.02399,0.100882,0.086722,0.083855,0.09384,0.041975,0.016124,0.042034,108.031,313.887,17.7169,0.163997,0.636334,0.582448,0.229783,0.004897,0.069982,0.304556,-0.136056,0.080617,6.58651,0.4625,20.822,9.74949,2.24077,0.007769,0.001024,0.023301,0.000293,0.003758,0,0,0,0,0,0,0.001991,0,0,0,0,0,0,0.002773,0,0,0,0,0,0,0.003779,0,0,0,0,0,0,0.106611,1.06667,0.47667,0.682167,1.13139,0.032285,140.014,61.9074,28.8889,0.622488,1.04927,33.3981,1.09186,0.446546,0.668241,0.612018,0.849801,-0.113855,1.1652,0.520105,0.721183,0.618936,1.45359,1.01361,93.191,90.0884,9.49149,0.10185,-0.276932,-0.801883,0.375343,0.002048,0.04526,0.120582,0.452139,-0.669252,0.637374,0.092284,0.303783,0.476617,0.869972,0.167138,1.79261,1.70314,1.30504,0.728011,1.01336,0.60483,127.118,216.135,14.7015,0.115653,0.662862,-0.312056,0.240981,0.002398,0.048972,0.203218,-0.460127,-0.572065,0.20794,0.016196,0.127263,0.221906,0.018864,0.137346,0.121385,0.003347,0.057854,0.341394,0.061772,0.248539,11.4399,4.2939,0.414918,0.651923,8.74062,2.10632,0.317016,0.319793,1.36406,0.642028,0.583748,1.53846,0.820995,0.037315,3.51867,0.141996,0.510087,1.57721,0.012958,217.394,36.213,112.963,0.850729,0.55581,49.1065,0,0.82193,0.650248,0.450328,0.452298,0.0403595,125.197,5.63766,16.0821,0.219959,0.127092,1.7307,30.3418,39.4375,8.24602,0.184334,1.18919,3.58333,25.3511,35.1352,3.58523,1,25.3511,0,0,0,0
27.8286,5.95252,22.4173,0.695859,4.44724,8.55674,161.75,0.928745,3.78216,1.57035,0.393975,3,-30.9769,192.726,1.2867,0.0625,3.11375,4.99364,1.79261,1.88432,0.358979,1.12229,1.34155,1.55146,0.301389,0.796103,0.076523,0.308212,0.346508,0.29669,0.350406,0.203065,0.20972,0.140711,0.1396,0.118363,0.180943,0.146045,0.186047,0.158422,0.150907,0.110776,0.135044,0.090921,0.125615,0.1195,0.11104,0.103142,0.109432,0.097108,0.09593,0.107924,0.071389,0.067486,0.075466,0.037707,104.777,340.593,18.4552,0.176137,0.776179,1.45761,0.234176,0.005596,0.074804,0.319434,-0.14181,0.314081,6.62213,0.903646,26.5364,250.759,16.3518,2.93003,20.1315,45.1421,5.46848,0.004333,6e-06,0,0,0,0,0,0.002484,2e-06,0,0,0,0,0,0.003284,3e-06,0,0,0,0,0,0.004356,6e-06,0,0,0,0,0,0.115897,0.899891,0.500375,0.721686,1.13968,0.033936,134.644,58.92,30.84,0.67356,1.04474,30.9556,0.985937,0.606367,0.778695,0.789802,1.07282,-0.296461,0.857894,0.231743,0.481397,0.561139,0.690869,0.070987,91.1236,136.7,11.6919,0.128308,-0.019015,-1.22035,0.386385,0.003186,0.056443,0.14608,0.178676,-1.12594,0.627415,0.092212,0.303665,0.483994,0.526903,-1.40875,1.27113,1.24332,1.11504,0.877208,1.8605,2.85464,126.964,267.22,16.3469,0.128752,0.997682,1.12595,0.242082,0.002881,0.053671,0.221706,-0.626683,0.486704,0.186898,0.021789,0.147612,0.162625,0.008328,0.091255,0.118935,0.003314,0.057564,0.240959,0.044678,0.211371,11.4399,4.42022,0.411085,0.667492,7.06962,1.71143,0.254042,0.25844,1.39331,0.626529,0.636364,1.48168,0.825434,0.047345,2.90449,0.172992,0.548594,1.48322,0.013813,194.413,40.1022,77.5778,0.82611,0.764289,38.3333,0,0.796376,0.632874,0.467361,0.469331,3.11818,112.491,3.71073,21.3962,0.16572,0.106003,1.56335,35.0671,39.4375,8.96307,0.238667,1,1.2,30.1159,35.8523,2.15114,1,30.1159,0,0,0,0
47.5593,7.78167,32.2459,0.574754,6.34792,10.6656,82.1475,0.892118,4.69578,3.83014,2.15114,3,-16.7063,98.8538,1.20554,0.137692,4.11046,6.00993,2.50966,2.73801,0.417585,1.09943,1.43874,1.64094,0.247467,1.39779,0.53337,0.234171,0.286883,0.116843,0.040052,0.248797,0.165882,0.188911,0.162269,0.1863,0.062761,0.12475,0.138978,0.089876,0.121303,0.153688,0.034967,0.164594,0.091698,0.046732,0.136598,0.084916,0.038515,0.15147,0.027372,0.066411,0.129506,0.017628,0.049081,0.116947,133.909,401.804,20.045,0.149692,0.815642,2.50296,0.118125,0.0035,0.05916,0.50083,0.651071,2.36115,6.6656,0.483333,22.8999,98.6838,0.031924,0.000887,-1e-06,0.004556,-5e-06,0.005941,7e-06,0,0,0,0,0,0.003023,2e-06,0,0,0,0,0,0.004671,5e-06,0,0,0,0,0,0.00599,7e-06,0,0,0,0,0,0.155499,0.532386,0.781921,0.779964,0.988492,0.04034,96.9257,116.491,29.3029,0.562755,1.13026,19.2971,0.99362,0.817246,0.904016,0.909821,1.53455,1.55595,2.62531,3.7395,1.93378,0.736591,0.852521,-0.152552,114.676,164.408,12.8222,0.111812,-1.32069,1.86835,0.286005,0.002867,0.053543,0.18721,1.73306,3.50625,0.810944,0.201019,0.448351,0.552876,0.57442,-0.802907,1.73684,1.7058,1.30606,0.751974,1.18453,0.915364,142.46,74.4853,8.63049,0.060582,0.023167,-0.601686,0.189522,0.000696,0.02638,0.139191,0.096245,-0.631603,0.14408,0.017184,0.131087,0.380683,0.078628,0.280407,0.117591,0.004227,0.065013,0.251851,0.035867,0.189385,13.8822,3.97037,0.291892,0.595651,14.5249,2.75277,0.305405,0.412982,1.24229,0.662651,0.816151,0.661576,0.830852,0.061468,1.62523,0.296311,0.599822,1.36552,0.011368,184.409,78.8171,103.229,0.735919,0.823026,37.3543,0,0.60805,0.416165,0.329586,0.331555,4.88838,101.241,4.41721,18.6056,0.316709,0.17333,1.8272,31.1377,39.4375,14.3409,0.306688,1.62963,0.977778,25.5555,34.7767,7.8875,1,25.5555,0,0,0,0
23.2655,5.44266,18.7451,0.83202,4.89003,6.20814,127.881,0.97329,4.27368,1.38523,0,0,0,127.881,1.23385,0.044379,2.74643,3.40125,2.09053,0.366828,0.614636,1.13389,1.13013,0.946701,0.112691,0.320592,0.295058,0.239104,0.163508,0.124959,0.139121,0.159486,0.217033,0.175347,0.173764,0.109326,0.113745,0.103975,0.135749,0.115822,0.104516,0.059204,0.063058,0.038659,0.09124,0.055387,0.078103,0.036494,0.045121,0.030076,0.042001,0.028152,0.029249,0.006038,0.002468,0.005367,104.144,533.608,23.1,0.221807,0.712552,-0.390394,0.277995,0.008598,0.092727,0.333556,-0.376829,-0.825113,6.68209,0.795588,21.0295,19.904,1.21454,0.008175,0.000217,0.01482,-0.000717,0.003406,0,0,0,0,0,0,0.001948,0,0,0,0,0,0,0.002417,0,0,0,0,0,0,0.003423,0,0,0,0,0,0,0.080159,1.17216,0.353938,0.686948,1.25439,0.025993,145.651,40.418,29.5079,0.729069,1.00873,35.2169,1.4907,0.546477,0.739241,0.495902,0.571434,-0.573752,0.950085,0.531405,0.728975,0.767274,1.2824,0.387426,86.3412,106.918,10.3401,0.119759,0.967709,0.418995,0.409112,0.002488,0.049883,0.121929,-0.727171,-0.05768,0.488895,0.080128,0.283069,0.578997,2.41173,5.69972,1.50131,1.34055,1.15782,0.771205,1.39553,2.36748,130.466,319.974,17.8878,0.137108,-0.069417,-1.01484,0.231038,0.003684,0.060693,0.262699,0.266493,-1.01159,0.309054,0.023489,0.15326,0.196973,0.022841,0.151132,0.101358,0.003444,0.058686,0.311254,0.05762,0.240041,10.9258,4.46987,0.469613,0.668933,7.45524,1.72245,0.320442,0.257771,1.51105,0.564731,0.327963,1.58019,0.832907,0.042249,3.95219,0.126471,0.544627,1.53018,0.010978,198.201,31.5079,72.619,0.844049,0.711777,40.037,0,0.863323,0.668346,0.473191,0.475161,6.64706,110.984,6.47094,26.806,0.340118,0.210548,1.61539,34.8735,39.4375,5.73636,0.176693,1.27907,5.875,30.1302,35.1352,1.43409,1,30.1302,0,0,0,1
32.1346,6.39649,29.7978,0.454781,3.67962,13.2971,88.8091,0.834097,2.96838,3.44386,0.91265,3,-45.019,133.828,1.19895,0.0575,3.66536,6.26133,1.07557,6.86839,0.171779,1.1197,2.54487,2.28719,0.188765,2.82048,0.321787,0.507244,0.084985,0.27747,0.030843,0.582175,0.120803,0.124209,0.071106,0.243788,0.05608,0.198071,0.0262,0.025702,0.054742,0.153969,0.025289,0.116105,0.024351,0.035766,0.06957,0.074754,0.037787,0.105334,0.05972,0.052577,0.046701,0.072512,0.05436,0.056897,113.989,385.281,19.6286,0.172197,1.30819,1.90348,0.187298,0.004721,0.068708,0.366837,-0.763585,0.392346,6.69284,0.332692,38.9392,1033.91,26.261,8.317,121.077,262.086,1.72267,0.007389,3.6e-05,0,0,0,0,0,0.003877,1e-05,0,0,0,0,0,0.005465,2e-05,0,0,0,0,0,0.007433,3.7e-05,0,0,0,0,0,0.131112,0.729684,0.569085,0.752091,1.06512,0.035817,121.986,77.1214,36.2,0.645648,1.04769,24.7321,1.44903,0.631283,0.794533,0.548321,0.988707,0.502527,1.82019,3.14583,1.77365,0.97443,2.00098,4.531,101.806,141.522,11.8963,0.116853,0.951521,0.161613,0.337428,0.00237,0.048684,0.144278,-0.749316,-0.243403,1.31458,1.21255,1.10116,0.837647,1.36653,1.39166,2.91599,6.86518,2.62015,0.898547,1.07621,0.144484,133.702,404.236,20.1056,0.150376,0.977682,0.001514,0.220805,0.003843,0.061989,0.280742,-0.755677,-0.360629,0.255617,0.019645,0.14016,0.321093,0.097895,0.312882,0.2319,0.037733,0.194251,0.514397,0.213638,0.46221,13.8822,4.68423,0.432,0.699887,10.7972,2.38408,0.336,0.356213,1.31331,0.654375,0.907217,1.60202,0.834248,0.05746,2.34539,0.213205,0.588632,1.41894,0.014441,185.057,52.5143,84.8429,0.803491,0.810507,32.3928,0,0.835294,0.534264,0.393033,0.395002,1.00719,117.558,5.82123,30.5487,0.347675,0.182578,1.90425,38.6918,39.4375,15.775,0.367214,1,1.34043,33.7944,36.2108,9.68011,1,33.7944,0,0,0,0
32.0061,6.38369,22.3303,0.806565,5.46291,7.57334,19.4892,0.982482,4.8115,2.07288,0.434773,1,69.4733,-49.9842,1.08887,0.032222,3.23184,3.87802,2.09053,0.649843,0.539072,1.1196,1.10957,1.17621,0.277135,0.318691,0.390466,0.161459,0.298103,0.22853,0.07856,0.161072,0.127453,0.126544,0.194165,0.186994,0.115773,0.151817,0.147229,0.098986,0.173092,0.11608,0.121797,0.1165,0.11197,0.088332,0.104615,0.109596,0.086212,0.111995,0.111281,0.067224,0.103069,0.064146,0.06028,0.062084,90.6226,145.901,12.0789,0.133288,0.436113,0.75422,0.20494,0.003333,0.057734,0.281712,0.06862,0.60119,6.77008,0.788095,21.7748,55.8099,0.07665,0.001453,-9e-06,-0.007708,-1.2e-05,0.003275,1e-06,0,0,0,0,0,0.001651,0,0,0,0,0,0,0.002422,1e-06,0,0,0,0,0,0.003291,1e-06,0,0,0,0,0,0.211786,0.433232,1.08128,0.804754,0.869146,0.076248,70.5099,96.5099,21.1028,0.506625,1.12536,17.9763,0.961493,0.249565,0.499565,0.519572,0.515571,0.01543,1.09051,0.374205,0.611723,0.560953,0.273366,-0.626672,77.6562,56.0387,7.4859,0.096398,-0.117957,0.452605,0.454278,0.001818,0.042643,0.09387,0.453398,0.482164,0.585587,0.14612,0.382257,0.652775,2.64411,9.0407,1.81651,0.908339,0.953068,0.524669,-0.003472,-0.625592,104.407,102.004,10.0997,0.096734,0.715693,-0.344351,0.325624,0.001678,0.040959,0.125787,-0.558838,-0.554553,0.169953,0.007797,0.088303,0.192758,0.011692,0.108128,0.103508,0.004565,0.067568,0.321087,0.02838,0.168464,8.22647,3.73711,0.257028,0.552003,7.58377,2.46946,0.236948,0.364761,1.34447,0.716794,0.609039,1.66575,0.843876,0.107893,1.00794,0.497951,0.698157,1.13805,0.032717,132.375,71.1265,32.1383,0.633803,1.05528,24.4545,0,0.942504,0.696991,0.509914,0.511883,0.186768,153.891,4.40791,10.1264,0.508604,0.292572,1.73839,38.9176,39.4375,15.4165,0.213371,1,1.55814,33.6975,35.4937,10.0386,1,33.6975,0,0,0,0
55.9143,8.43755,31.2828,0.717972,6.50018,11.304,92.2737,0.966429,5.63126,3.43412,0.833045,3,54.4853,37.7884,1.06031,0.031636,4.33078,6.61083,2.86818,2.6831,0.433861,1.08482,1.40381,1.21387,0.227413,1.40779,0.381435,0.114022,0.112393,0.092457,0.086262,0.330918,0.269307,0.201464,0.159569,0.059133,0.075596,0.181405,0.194896,0.187855,0.122612,0.069636,0.036368,0.108679,0.11119,0.117997,0.093766,0.082858,0.023628,0.094298,0.07937,0.102824,0.08216,0.046149,0.012225,0.041317,134.848,221.386,14.879,0.110339,-0.414848,0.068609,0.118444,0.002488,0.049879,0.421116,0.780508,0.956122,6.91198,0.311905,23.663,132.073,2.56321,0.303362,0.226698,2.52662,-0.018402,0.006444,1.1e-05,0,0,0,0,0,0.003082,2e-06,0,0,0,0,0,0.005085,7e-06,0,0,0,0,0,0.0065,1.1e-05,0,0,0,0,0,0.143463,0.437193,0.813069,0.803985,0.989554,0.061823,77.8766,134.831,34.3636,0.596625,1.15994,20.158,1.35566,1.58172,1.25767,0.927712,1.61948,1.36207,2.06422,3.0932,1.75875,0.852016,0.921629,-0.113388,119.675,179.648,13.4033,0.111998,0.046181,0.102248,0.267167,0.002434,0.049337,0.184668,0.332152,0.510016,0.910841,0.496977,0.704966,0.773972,1.33817,1.06613,2.92794,5.97556,2.4445,0.834887,0.935363,0.176129,146.91,108.714,10.4266,0.070972,-0.209337,-1.32233,0.176471,0.000971,0.031157,0.176554,0.287669,-1.19589,0.181297,0.028288,0.168191,0.276055,0.05532,0.235203,0.12181,0.008888,0.094277,0.391562,0.10687,0.32691,15.8102,4.22397,0.282759,0.611109,17.2242,3.03957,0.308046,0.439754,1.22758,0.660528,0.671878,1.41842,0.861563,0.077192,1.12636,0.393416,0.667557,1.28538,0.018768,165.838,105.801,107.281,0.72027,0.909773,32.4978,0,0.650248,0.416165,0.317117,0.319087,5.72247,108.733,4.26789,23.1307,0.199931,0.092425,2.16317,21.6368,39.4375,12.1898,0.335418,1.95455,0.964286,15.4595,33.7011,7.17045,0.976629,15.4595,0,0,0,1
25.9648,5.74973,19.5852,0.850603,5.61815,6.00988,119.555,0.976629,4.8978,1.42657,0.304217,1,-90.038,209.593,1.2358,0.176816,2.88332,3.40125,2.15114,0.293644,0.632456,1.13389,1.05122,0.80948,0.183507,0.136315,0.291089,0.270418,0.136975,0.171405,0.093236,0.086932,0.168072,0.151901,0.129012,0.161372,0.073477,0.127318,0.109881,0.124983,0.103909,0.111597,0.077753,0.112207,0.091744,0.13371,0.068407,0.109808,0.035035,0.071978,0.049196,0.069612,0.044905,0.063064,0.026553,0.053572,94.7048,741.29,27.2266,0.28749,0.469562,-0.65723,0.258923,0.015655,0.125122,0.483238,0.014693,-0.818676,6.98913,0.602941,20.5421,1.35906,0.527804,0.004484,0.000218,0.005226,-1.4e-05,0.002812,0,0,0,0,0,0,0.001503,0,0,0,0,0,0,0.002034,0,0,0,0,0,0,0.002824,0,0,0,0,0,0,0.06547,0.927433,0.325575,0.688527,1.30691,0.027326,151.816,37.1546,32.4879,0.794209,1.01619,42.256,1.53954,1.36194,1.16702,0.758034,0.687975,-0.522001,1.49384,0.472568,0.687436,0.460179,0.860537,0.650833,70.25,160.083,12.6524,0.180105,0.726291,0.505227,0.502468,0.005822,0.076305,0.15186,-0.199591,0.22048,0.831121,0.237323,0.487158,0.586146,1.23774,1.46206,1.54613,1.88041,1.37128,0.886912,1.18845,0.122359,122.8,413.031,20.3232,0.165498,-0.148859,-0.817041,0.259367,0.005559,0.074556,0.287452,0.444617,-0.63668,0.302133,0.052453,0.229027,0.293166,0.0182,0.134909,0.163107,0.00914,0.095604,0.303426,0.072422,0.269113,9.76893,4.90858,0.376238,0.702315,8.9977,2.33371,0.346535,0.333905,1.74804,0.516187,0.539851,1.035,0.87118,0.042419,2.60829,0.181336,0.555327,1.53328,0.019154,190.754,34.1014,70.5459,0.868674,0.768989,36.3961,0,1.13632,0.835294,0.571571,0.57354,0.604767,147.21,7.48619,19.9087,0.32552,0.180975,1.7987,31.0696,39.4375,7.52898,0.17105,1.22222,1.07547,26.1614,35.1352,2.50966,1,26.1614,0,0,0,1
29.4353,6.12195,21.4903,0.800908,5.1304,7.50137,143.956,0.97136,4.51042,1.4007,0,0,0,143.956,1.14622,0.007418,3.12699,4.18106,2.2675,0.705704,0.542326,1.11473,1.15889,1.00479,0.209316,0.42779,0.25665,0.263471,0.256639,0.149982,0.082148,0.124555,0.187286,0.201451,0.196656,0.129199,0.113948,0.093504,0.135684,0.147187,0.149597,0.106652,0.105437,0.084869,0.105159,0.119,0.099567,0.083841,0.061644,0.062065,0.084568,0.092205,0.086337,0.05476,0.046434,0.025916,100.481,181.832,13.4845,0.1342,0.780608,0.338771,0.232088,0.003184,0.056424,0.243114,-0.472741,-0.254457,7.01058,0.680625,22.2287,70.527,0.448642,0.034434,0.00361,0.195945,0.002694,0.003664,2e-06,0,0,0,0,0,0.001883,0,0,0,0,0,0,0.002776,1e-06,0,0,0,0,0,0.003683,2e-06,0,0,0,0,0,0.15973,0.629407,0.738313,0.764719,0.971203,0.040676,112.203,74.0539,29.2407,0.576997,1.04727,24.6639,1.04569,0.312032,0.558598,0.53419,0.676834,0.356123,1.46167,0.719025,0.847953,0.580127,1.55158,1.81404,88.8902,36.1484,6.01235,0.067638,0.401647,-0.177633,0.394539,0.000849,0.029129,0.073831,-0.229904,-0.361618,0.551573,0.043505,0.208579,0.378153,0.500037,-0.643482,1.87229,1.14257,1.06891,0.570911,0.776748,0.027068,117.5,112.627,10.6126,0.09032,0.464061,0.465231,0.274101,0.001508,0.038829,0.141659,-0.193269,0.053472,0.192739,0.010601,0.102959,0.269411,0.024427,0.156292,0.101664,0.001478,0.038445,0.345094,0.038816,0.197018,10.5402,4.1585,0.358079,0.593175,7.71231,2.11395,0.262009,0.301537,1.32185,0.694739,0.527472,1.28092,0.873854,0.069421,1.73529,0.287173,0.622984,1.33175,0.020252,166.224,50.834,48.0456,0.756202,0.938395,27.1701,0,0.863323,0.569592,0.433938,0.435907,0.357452,135.4,3.49972,16.7881,0.307983,0.159817,1.9271,33.9987,39.4375,12.9068,0.2135,1.13402,2.05556,28.9256,35.1352,7.52898,1,28.9256,0,0,0,0
